RoomArea,NumberofAppliances,OutsideTemperature,InsulationThickness,BuildingType,HVACSystem,AverageTemperature,EnergyConsumption
133.89,12.0,26.35,10.45,Residential,Rooftop Unit,26.04,1834.35
26.93,4.0,28.09,9.6,Hospital,Heat Pump,26.75,498.27
214.11,24.0,20.25,8.62,Office,Central AC,21.0,3907.68
11.5,2.0,27.0,24.1,Office,Split AC,25.27,219.97
74.86,13.0,17.05,12.69,Office,Rooftop Unit,20.36,1601.44
31.94,6.0,24.01,13.22,Residential,Rooftop Unit ,23.21,648.87
21.46,3.0,23.22,28.43,Commercial,Heat Pump,23.16,203.77
11.34683664404153,7.0,12.14,18.59,Residential,Split AC,19.8,13007.673705621366
14.176684237804222,100.0,25.99,7.61,Office,Rooftop Unit,24.5,1811.13
13.68,7.0,17.48,30.0,Residential,VRF,20.43,250.53
181.97,26.0,23.84,30.0,Residential,Split AC,23.42,1603.3
12.45,2.0,21.19,15.41,Residential,Split AC,23.01,124.16
29.82,5.0,36.98,7.69,Residential,Rooftop Unit,26.95,1020.29
38.37,7.0,12.7,7.76,Residential,Split AC,21.06,-189.21116438946322
74.6,6.0,23.78,28.618508808953745,Commercial,Split AC,22.88,12270.78948320213
17.51,3.0,43.67,10.04,Educational,Heat Pump,23.74,522.69
42.92,17.0,20.12,13.78,Residential,VRF,19.44,631.31
115.91,38.0,19.34,8.24,Residential,VRF,21.11,2040.26
39.73,11.0,16.71,12.68,Office,Central AC,20.13,1188.59
193.8,33.0,24.23,15.97,Commercial,Central AC,23.64,3657.89
10.75,5.0,11.16,13.55,Commercial,Split AC,19.22,431.2
189.5,14.0,30.06,16.55,Commercial,,23.46,3094.15
173.32,33.0,23.08,14.45,Residential,Rooftop Unit,24.65,3504.63
156.61,31.0,6.79,7.25,Residential,Heat Pump,20.18,3932.83
52.54,17.0,8.33,12.12,Residential,Split AC,18.0,1619.17
41.49,9.0,17.99,24.53,Hospital,Central AC,19.35,1046.64
291.0432401374905,10.0,15.91,13.29,Office,Central AC,18.55,127.48984484094359
20.77,2.0,29.83,15.18,Hospital,Split AC,25.45,-276.1413757422754
-27.919271207716577,13.0,28.32,15.4,Educational,Heat Pump,26.33,942.1
41.86,17.0,20.23,9.99,Commercial,Central AC,20.67,1190.64
39.78,19.0,18.56,5.23,Hospital,Central AC,19.98,1926.39
102.99,28.0,29.75,28.32,Commercial,Rooftop Unit,27.68,2558.9
51.75,19.0,30.74,13.7,Commercial,Rooftop Unit,25.64,2385.92
22.33,2.0,21.19,11.75,Commercial,Central AC,22.07,367.31
18.14,4.0,31.08,5.31,Residential,Split AC,23.95,550.58
75.75,18.0,19.0,10.73,Educational,Split AC,19.95,1246.29
34.17,7.0,31.97,16.04,Commercial,Rooftop Unit,25.02,1360.05
78.38,9.0,21.8,17.07,Educational,Heat Pump,20.65,785.01
66.92,17.0,11.61,12.11,Office,Central AC,18.71,2404.9
16.56,6.0,26.29,16.99,office,Central AC,26.53,424.68
152.69,21.0,26.7,18.31,Commercial,Split AC,25.29,2657.72
22.79,3.0,16.43,23.23,Residential,Central AC,18.0,300.4
62.47,10.0,37.74,14.1,Educational,Rooftop Unit,29.33,1866.11
27.81,2.0,28.26,16.89,Commercial,VRF,24.82,437.96
74.24,19.0,21.77,10.54,Residential,Split AC,23.02,1349.25
44.68,20.0,21.58,22.49,Commercial,VRF,19.63,1083.45
136.97,26.0,13.75,13.47,Residential,Split AC,18.41,2209.17
20.0,8.0,30.92,15.64,Office,Central AC,23.13,814.41
126.05,13.0,7.47,13.32,Commercial,Central AC,18.23,4755.27
-19.705497241603165,35.0,26.4,17.43,Commercial,VRF,23.45,4486.76
14.2,6.0,21.06,24.52,Office,VRF,22.86,316.22
63.62,6.0,26.56,18.56,Office,,24.9,1022.84
80.84,35.0,17.01,15.64,Hospital,Rooftop Unit,19.51,2940.96
65.27,17.0,18.24,18.98,Commercial,VRF,19.88,-421.8157208510643
172.58,39.0,21.0,,Commercial,Rooftop Unit,20.42,4141.35
19.271620879198366,6.0,33.68,23.97,Educational,Heat Pump,23.66,15743.782119809015
76.8,9.0,24.84,8.99,Hospital,VRF,23.0,1441.61
23.17,2.0,29.03,30.0,Residential,Rooftop Unit,27.65,275.53
89.89,26.0,21.37,10.16,Commercial,Heat Pump,20.48,1713.55
46.75,16.0,16.82,13.46,Educational,VRF,19.71,818.05
28.63,2.0,16.94,12.95,Residential,Central AC,20.15,394.64
28.2,3.0,41.75,15.35,Residential,Split AC,29.11,799.59
10.11,5.0,20.48,30.0,Hospital,Split AC,19.98,446.04
93.1,15.0,29.63,9.24,Educational,Split AC,26.7,1893.08
140.14,19.0,14.19,11.37,Office,Split AC,20.39,3247.98
17.14,1.0,25.56,23.48,Residential,Central AC,24.39,175.34
28.95,2.0,30.25,18.96,Office,Heat Pump,24.97,302.07
289.22,20.0,39.72,12.71,Educational,Central AC,27.96,8385.42
13.42,8.0,22.49,8.03,Residential,Split AC,21.08,312.95
99.5,16.0,26.32,27.51,Residential,Central AC,26.55,1475.8
54.23,5.0,28.47,7.64,Commercial,Split AC,27.2,1180.86
56.23,5.0,40.92,16.6,Residential,Heat Pump,24.6,1083.41
78.43,8.0,27.92,15.87,Educational,Central AC,24.42,1324.95
24.06,5.0,14.71,14.91,Office,Split AC,21.09,579.41
-49.96744951727659,7.0,23.17,27.26,Office,Central AC,23.78,344.92
12.493773710090684,104.0,5.26,10.58,Residential,Heat Pump,20.37,456.25
74.28,12.0,20.73,7.82,Commercial,Central AC,21.55,1591.0
12.67,1.0,26.97,10.55,Office,Central AC,24.26,291.48
58.69,7.0,28.51,10.42,Educational,Heat Pump,24.28,864.72
15.701155980442266,80.0,6.72,6.33,Educational,VRF,22.35,2060.88
23.79,4.0,23.67,13.37,Residential,Heat Pump,22.34,225.21
72.66,20.0,23.92,4.88,Commercial,Split AC,22.8,1933.03
21.26,6.0,15.9,-2.138686593638699,Residential,Heat Pump,18.0,306.5
118.6,17.0,32.35,17.54,Residential,Heat Pump,24.87,1522.05
-10.090799135537186,3.0,27.46,20.0,Hospital,VRF,25.67,372.13
66.96,11.0,19.69,14.75,Commercial,Central AC,22.37,1690.07
61.28,7.0,18.99,7.01,Office,Rooftop Unit,19.21,1282.34
62.49,9.0,22.74,13.02,Commercial,Central AC,23.57,1085.29
17.09,5.0,10.73,12.87, Office,Split AC,18.91,632.05
28.36,1.0,19.49,13.56,Residential,Central AC,20.57,320.54
10.3,3.0,36.42,11.24,Residential,Split AC,24.64,343.48
23.13,4.0,8.09,19.43,Residential,Split AC,20.24,581.24
135.67,14.0,22.74,19.14,Residential,VRF,22.48,1220.36
47.89,8.0,19.46,11.51,Office,Central AC,22.43,904.31
15.00632907754025,73.0,15.97,17.59,Commercial,Split AC,18.0,534.6
24.852040243475464,87.0,25.72,15.08,Educational,Split AC,24.77,412.11
23.11,7.0,39.6,15.82,Office,Split AC,27.59,1063.67
207.5559252014654,6.0,22.7,14.58,Residential,Central AC,24.96,85.46901187858043
68.96,,5.06,10.61,Residential,Rooftop Unit,18.0,2465.1
11.63,6.0,17.52,14.37,Commercial,Central AC,18.83,373.79
44.66,20.0,32.92,23.45,Residential,Central AC,25.87,1255.83
18.45,6.0,26.68,18.29,Residential,Split AC,23.07,308.59
73.3,13.0,9.32,16.64,Residential,Heat Pump,22.71,1365.13
82.42,40.0,19.2,17.89,Office,Heat Pump,22.94,1801.74
198.18,38.0,22.22,9.93,Commercial,Split AC,20.83,5191.8
49.45,15.0,10.2,13.45,Residential,VRF,20.02,1047.46
35.82,10.0,29.73,17.09,Office,Heat Pump,24.22,659.78
100.15,28.0,26.28,13.7,Commercial,Central AC,23.89,2867.57
72.98,12.0,-69.18862916797565,4.45,Educational,Split AC,23.65,1380.92
77.21,8.0,35.18,9.64,Residential,Central AC,27.24,2275.35
51.34,13.0,69.00335910949543,4.67,Office,Split AC,21.98,1370.12
19.39,2.0,35.11,14.87,Commercial,Split AC,23.8,608.2
23.97,7.0,26.9,13.75,Residential,Central AC,23.26,348.28
139.26,12.0,35.76,13.75,Office,VRF,23.9,3310.14
13.2,4.0,24.03,8.95,Office,Central AC,19.92,442.28
21.78,8.0,31.07,12.02,Commercial,Heat Pump,22.0,690.83
29.25,3.0,16.75,27.53,Residential,Heat Pump,19.72,194.19
-13.817531836742049,3.0,12.79,9.26,Residential,VRF,22.7,547.57
21.41,8.0,16.13,14.86,Hospital,Central AC,18.0,858.75
22.05,5.0,25.2,10.77,Office,Heat Pump,27.23,330.33
77.9,17.0,7.02,13.1,Office,Split AC,18.0,2843.55
,7.0,14.6,4.26,Educational,Split AC,18.98,1490.67
23.02,7.0,14.67,13.66,Residential,Split AC,20.07,462.84
29.81,7.0,34.6,16.81,Residential,VRF,23.05,511.79
92.91,18.0,8.31,4.2,Office,Rooftop Unit,18.75,3826.19
19.56,1.0,37.71,10.83,Commercial,Central AC,24.95,953.51
147.04,12.0,11.07,,Commercial,Central AC,19.06,4699.41
29.78,7.0,33.87,18.0,Hospital,Central AC,25.82,1559.36
191.96,33.0,17.94,12.63,Educational,Split AC,21.76,3465.15
15.35,7.0,27.24,13.18,Educational,Heat Pump,26.51,318.16
63.66,20.0,40.39,9.02,Office,VRF,24.53,2521.64
65.53,13.0,23.41,11.5,Hospital,Central AC,21.73,-334.99730520111007
125.6,16.0,33.59,18.41,Residential,VRF,25.82,2410.92
77.25,17.0,24.05,17.25,Residential,Heat Pump,23.58,781.07
17.03,8.0,8.62,6.32,Commercial,VRF,20.63,778.16
286.21,34.0,28.75,10.9,Commercial,Heat Pump,24.75,5007.5
18.68,6.0,41.97,11.25,Residential,Heat Pump,25.98,504.76
197.89,16.0,6.36,,Residential,Heat Pump,21.43,4560.86
24.7,1.0,21.55,11.86,Educational,Split AC,20.58,252.84
42.79,8.0,36.98,21.9,Residential,VRF,26.95,926.87
67.57,12.0,22.7,9.2,Residential,Central AC,22.0,1136.42
144.98,16.0,22.85,4.97,Residential,Central AC,22.8,2014.42
24.33,1.0,28.67,29.91,Office,Central AC,25.67,304.8
26.47,2.0,26.95,23.5,Commercial,VRF,26.41,333.1
72.35,10.0,20.0,20.61,Office,Heat Pump,21.02,670.24
69.18,6.0,35.97,16.43,Educational,Heat Pump,24.25,1203.85
13.48,4.0,26.11,19.98,Educational,Split AC,24.06,300.46
39.01,7.0,33.32,11.32,Office,VRF,22.62,1023.2
13.36,1.0,29.81,17.8,Office,Split AC,25.97,342.79
17.86,8.0,16.63,12.5,Educational,Split AC,18.42,494.35
27.53,5.0,18.94,23.35,Educational,Central AC,80.83949122404294,485.1
98.27,25.0,12.96,19.38,Office,Heat Pump,20.0,2027.45
230.20702597607897,11.0,22.84,20.32,Residential,VRF,21.36,177.650143485823
-25.65708935326802,18.0,26.31,6.16,Hospital,Central AC,23.61,2537.03
21.3,4.0,26.18,8.23,Office,Central AC,24.9,412.43
331.66,40.0,28.4,6.05,Commercial,Central AC ,25.2,11548.98
31.83,17.0,31.22,11.81,Commercial,Central AC,23.74,1632.67
13.27,8.0,34.44,16.26,Residential,VRF,28.48,290.53
173.5,32.0,31.69,30.0,Educational,Central AC,-1.8823733205789566,2391.4
23.91,7.0,27.35,21.17,Office,Heat Pump,26.01,368.3
18.328122938856,81.0,6.48,6.09,Office,Rooftop Unit,18.0,7453.72
48.84,15.0,20.56,13.81,Commercial,Heat Pump,22.63,965.95
30.3,6.0,27.16,24.55,Residential,Split AC,23.62,346.63
233.82,39.0,19.24,12.67,Residential,Split AC,19.6,3406.94
15.92,7.0,29.74,8.68,Educational,Rooftop Unit,26.72,693.04
152.48,15.0,34.45,5.02,Office,Rooftop Unit,28.36,5238.16
122.93,21.0,35.4,12.05,Residential,Split AC,24.35,3773.52
12.350140526041814,83.0,33.91,16.54,Office,Split AC,25.74,802.0
132.25,13.0,13.5,17.9,Educational,VRF,21.71,1863.11
19.43,2.0,26.04,16.41,Hospital,Heat Pump,24.84,9852.4798861272
20.19,2.0,31.94,24.3, Residential,Central AC,24.76,308.32
54.82,15.0,14.84,21.6,Commercial,Split AC,21.21,1827.05
26.72,6.0,20.94,12.78,Commercial,Central AC,20.23,795.13
109.1,,29.09,5.9,Office,Split AC,24.7,2551.9
11.73,5.0,29.42,5.48,Residential,Heat Pump,26.53,218.91
178.4,31.0,27.82,15.76,Hospital,Heat Pump,24.58,4316.55
216.61,26.0,21.69,19.4,Residential,Central AC,21.48,2764.72
12.64,5.0,29.26,7.45,Commercial,Heat Pump,27.64,388.79
21.94,5.0,27.2,10.02,Residential,Split AC,23.42,457.77
17.15,5.0,7.28,5.69,Commercial,Split AC,19.44,800.24
85.89,19.0,24.52,11.24,Commercial,Central AC,25.97,1850.01
25.94,1.0,26.44,13.94,Residential,Heat Pump,24.81,232.44
43.58,11.0,20.3,14.06,Office,VRF,20.52,669.1
114.79,22.0,22.65,9.97,Commercial,Rooftop Unit,22.83,3306.93
20.5,6.0,25.07,7.2,Educational,Split AC,22.73,477.96
27.4,4.0,19.2,21.03,Residential,VRF,21.49,266.73
167.62,25.0,26.12,19.38,Educational,Central AC,25.27,2748.55
57.36,18.0,18.52,16.13, Office,Heat Pump,21.37,1067.55
22.3,6.0,36.84,10.44,Educational,Split AC,27.22,773.86
36.61,15.0,17.37,12.76,Educational,VRF,18.75,821.6
-47.97205314057165,17.0,26.64,8.12,Residential,Central AC,23.77,1431.48
57.47,6.0,25.1,10.02,Educational,Central AC,22.15,1123.64
12.99,1.0,35.36,9.13,Residential,Rooftop Unit,27.0,9581.121430874195
42.29,17.0,18.47,12.34,Residential,Central AC,-9.77227042232096,1047.4
96.44,38.0,25.54,14.7,Educational,VRF,24.23,1727.48
32.73,5.0,23.14,6.57,Educational,Heat Pump,22.38,435.48
36.81,15.0,43.8,16.05,Commercial,Heat Pump,24.19,1619.62
62.41,15.0,13.89,22.2,Office,VRF,19.6,1129.14
48.87,5.0,13.35,14.76,Residential,Central AC,21.27,1047.62
55.0,9.0,22.33,13.54,Residential,Rooftop Unit,22.65,779.77
75.31,13.0,24.8,8.69,Hospital,VRF,23.4,1710.99
21.51,4.0,28.11,16.8,Residential,Rooftop Unit,26.53,382.64
79.73,12.0,31.03,10.11,Residential,Central AC,25.83,1667.49
227.69,40.0,11.0,15.06,Residential,Central AC,19.73,5705.88
159.67,13.0,20.13,15.42,Educational,Split AC,23.92,1766.2
33.17,20.0,20.18,24.36,Commercial,Split AC,21.75,1186.13
13.088205921694284,37.0,26.83,9.82,Commercial,VRF,24.05,14388.357012216558
153.23,25.0,14.82,8.28,Residential,Split AC,18.72,2893.55
29.33,2.0,29.34,8.6,Office,Split AC,28.99,492.77
179.39,26.0,43.17,13.78,Commercial,Central AC,29.21,8778.64
13.6,-9.0,15.76,11.68,Educational,Split AC,19.22,278.69
56.57,13.0,27.96,26.89,Residential,Split AC,25.42,693.07
195.2,16.0,23.39,21.75,Residential,Heat Pump,21.67,1439.83
10.15,3.0,24.96,8.69,Educational,VRF,23.48,182.3
230.32,27.0,32.46,19.65,Residential,Split AC,25.82,4536.87
252.79644886836053,31.0,25.11,19.84,Educational,Central AC,24.67,102.70701289734028
64.3,20.0,24.39,8.53,Educational,Heat Pump,25.1,938.17
317.06153391948925,3.0,34.08,30.0,Office,VRF,23.83,57.69684666336719
88.34,21.0,19.57,25.79,,Rooftop Unit,22.82,2058.34
27.55,1.0,17.01,23.73,Commercial,VRF,20.46,207.44
22.15,2.0,29.1,23.94,Commercial,VRF,27.19,222.18
267.89,35.0,44.13,,Hospital,VRF,26.33,9826.98
23.92,1.0,20.41,11.45,Office,Split AC,20.18,375.3
195.49,22.0,27.95,20.13,Residential,Split AC,25.96,2525.76
17.67,5.0,74.53677840240714,12.17,Commercial,VRF,21.05,363.86
36.39,5.0,25.17,19.56,Educational,Rooftop Unit,24.8,535.5
10.93,4.0,23.95,7.22,Residential,Split AC,24.56,240.22
94.45,39.0,25.75,20.62,Commercial,VRF,25.02,1812.92
22.81,4.0,10.18,13.75,Hospital,Central AC,18.99,1057.45
141.32,31.0,17.91,7.64,Educational,Heat Pump,20.1,2106.6
165.73,13.0,16.47,21.98,Residential,Heat Pump,19.99,1288.28
75.22,5.0,16.07,8.86,Residential,Central AC,18.0,1111.66
72.43,11.0,21.24,0.3863471382801851,Residential,Central AC,21.42,10737.073448247325
44.01,8.0,19.29,13.35,Office,VRF,20.52,700.09
18.9,4.0,31.24,9.02,Office,Heat Pump,23.42,539.32
20.85,4.0,16.22,7.11,Residential,Central AC,19.82,446.96
39.09,15.0,52.93327077279739,14.06,Educational,Split AC,25.01,936.09
58.32,5.0,28.19,13.51,Residential,Split AC,24.8,901.49
32.62,7.0,24.6,11.7,Residential,Heat Pump,24.54,406.05
76.89,14.0,25.63,11.58,Hospital,VRF,24.0,1674.29
26.09,4.0,28.44,21.63,Residential,Central AC,25.86,395.7
284.01,-8.0,37.38,10.99,Residential,Split AC,24.67,7103.31
12.97,5.0,44.4,13.35,Residential,Split AC,27.72,615.33
53.15,20.0,12.41,8.77,Commercial,VRF,21.89,1888.39
107.77,15.0,12.37,23.48,Residential,VRF,23.12,1284.79
14.68,1.0,24.51,14.71,Residential,Central AC,24.39,8952.368182695915
39.76,15.0,23.88,6.59,Educational,Heat Pump,25.34,710.87
21.85,2.0,19.73,,Residential,Split AC,21.51,346.81
11.15,2.0,25.65,12.83,Residential,VRF,24.26,83.58
122.27,34.0,39.34,14.16,Residential,VRF,24.93,3323.2
64.11,20.0,,10.58,Educational,Split AC,25.86,1423.27
71.28,14.0,20.35,3.55,Residential,Central AC,19.79,
58.93,10.0,40.24,16.27,Residential,Rooftop Unit,28.54,1863.06
12.41,7.0,20.42,14.77,Residential,Heat Pump,20.57,218.21
30.12,8.0,32.46,20.87,Hospital,Heat Pump,24.42,813.8
45.92,9.0,58.356311455818556,16.68,Office,Split AC,23.92,1183.05
62.58,5.0,16.92,17.08,Office,Heat Pump,20.52,779.18
18.95,6.0,54.192546825538855,11.24,Residential,Rooftop Unit,30.0,815.44
28.37,2.0,26.28,13.1,Residential,central ac,25.34,308.69
59.85,9.0,44.71,17.28,Residential,Central AC,28.73,1953.04
26.45,3.0,20.85,8.8,Educational,Rooftop Unit,75.51837228927512,388.82
26.37,5.0,21.51,9.54,Educational,Heat Pump,22.15,294.57
12.57,1.0,31.28,20.9,Residential,Rooftop Unit,25.85,211.22
40.75,17.0,23.66,7.99,Commercial,VRF,22.94,1153.94
21.01,4.0,38.69,7.06,Office, Central AC,24.68,1112.04
298.33,34.0,34.65,3.08,Commercial,Split AC,28.19,13317.95
34.08,15.0,12.02,22.59,Office,Split AC,18.69,1216.0
153.85,11.0,17.93,12.18,Commercial,Heat Pump,19.1,-310.2881838627016
77.33,9.0,17.77,9.26,Educational,Central AC,21.3,1327.37
147.57,13.0,35.63,20.31,Educational,VRF,21.58,2739.4
47.84,18.0,27.09,12.53,Commercial,VRF,25.5,931.89
140.66,33.0,32.72,15.64,Office,Split AC,26.94,3845.48
231.51,32.0,21.69,14.73,Residential,VRF,21.7,2318.95
55.45,8.0,19.5,11.71,Office,Central AC,20.23,1250.3
160.07,,7.34,6.74,Residential,Heat Pump,19.69,3424.93
21.26,2.0,18.72,20.82,Commercial,Central AC,20.19,308.36
27.27,3.0,41.69,13.43,Educational,Rooftop Unit,29.17,968.12
37.12,15.0,19.01,5.84,Residential,Central AC,20.32,849.09
24.43,4.0,42.09,13.97,Office,VRF,23.45,909.28
250.33,20.0,38.1,21.61,Office,Split AC,24.95,6834.9
19.58,5.0,26.58,17.21,Educational,Central AC,23.69,384.59
293.06,33.0,28.71,23.75,Residential,VRF,28.02,2775.29
67.6,14.0,29.32,10.42,Residential,Central AC,28.64,1289.61
26.56,1.0,28.41,9.74,Residential,Split AC,25.74,377.97
212.48115419636798,15.0,27.49,14.26,Hospital,Central AC,24.67,132.12393452028167
75.14,19.0,10.55,30.0,Office,Rooftop Unit,18.45,2002.23
33.96,5.0,30.44,14.23,Residential,Rooftop Unit,26.45,688.33
22.24,3.0,,11.31,Commercial,VRF,26.63,356.67
56.77,18.0,29.18,28.621727832812574,Educational,Split AC,27.56,10129.934690516255
301.6448938403777,4.0,18.77,16.08,Residential,Central AC,19.52,81.54721359776862
10.52,2.0,29.05,8.4,Educational,Rooftop Unit,25.2,211.84
20.12,7.0,10.56,23.28,Residential,Central AC,18.4,548.56
70.47,14.0,33.52,11.72,Commercial,Split AC,25.93,2360.22
19.03,1.0,31.99,6.49,Office,VRF,21.55,484.89
28.6,3.0,15.98,19.64,Residential,Central AC,18.65,440.89
65.78,17.0,40.54,11.54,Residential,heat pump,24.52,2141.07
13.68,7.0,17.48,30.0,Residential,VRF,20.43,250.53
26.41,3.0,36.4,22.48,Residential,Heat Pump,25.31,416.1
63.31,19.0,18.43,23.9,Hospital,VRF,20.99,1549.76
186.43,36.0,17.25,9.24,Commercial,Central AC,19.4,4629.11
13.23,4.0,30.14,,Residential,Central AC,24.55,301.89
79.96,19.0,15.01,10.58,Office,Central AC,18.64,2272.21
21.93,8.0,38.05,10.36,Residential,Split AC,27.94,822.44
12.48,2.0,19.38,22.76,Commercial,Heat Pump,19.72,166.98
62.66,15.0,25.49,16.62,Hospital,Central AC,24.96,1825.67
11.22,5.0,18.61,12.15,Hospital,Split AC,18.89,460.57
17.19,7.0,,12.97,Commercial,VRF,18.73,386.35
266.5364659244322,17.0,9.62,7.53,Educational,Split AC,19.84,34.730970864467025
268.26,35.0,18.02,12.09,Residential,Rooftop Unit,19.28,3692.51
48.28,11.0,41.4,22.78,Hospital,VRF,23.45,1825.18
15.05,3.0,18.21,16.37,Residential,Split AC,19.26,238.98
12.65,3.0,11.2,8.82,Office,Split AC,18.49,451.65
37.1,12.0,28.4,11.83,Residential,VRF,26.24,543.11
67.56,16.0,26.76,27.218349730049223,Residential,VRF,25.1,12514.062138649177
25.27,2.0,26.91,15.07,Residential,Split AC,23.58,361.33
77.63,6.0,12.22,6.12,Residential,Central AC,18.0,1653.47
24.16,2.0,17.95,22.47,Residential,CENTRAL AC,20.53,317.69
71.21,19.0,30.78,11.5,Commercial,Heat Pump,25.32,1813.7
280.11,21.0,33.58,18.95,Residential,split ac,26.45,4447.51
63.03,14.0,10.6,,Residential,Split AC,21.39,1495.1
17.17,6.0,40.22,30.0,Residential,Split AC,24.63,429.25
12.67,8.0,16.56,12.25,Hospital,Split AC,18.0,541.44
26.74,5.0,18.91,9.26,Residential,Central AC,20.4,484.53
169.41,12.0,23.56,16.02,Office,Rooftop Unit,,2607.43
18.56,5.0,21.35,0.8442326626105247,Commercial,Central AC,21.44,10718.785164425939
70.13,6.0,29.29,14.19,Hospital,Heat Pump,27.11,1531.92
101.31,12.0,19.06,11.75,Office,Central AC,20.6,1816.33
59.93,17.0,28.84,22.99,Residential,Split AC,24.17,971.66
69.9,19.0,9.77,-5.95860508381454,Commercial,Central AC,20.35,3198.69
28.3,1.0,23.16,8.07,Hospital,Central AC,22.51,570.13
19.11,3.0,34.8,29.8,Hospital,VRF,22.75,464.91
40.44,6.0,16.06,15.32,Commercial,Central AC,18.78,1141.52
64.33,9.0,57.65570914577879,20.08,Office,Split AC,20.44,1181.44
249.4860622695193,12.0,29.05,11.28,Office,Rooftop Unit,26.37,151.1269766540346
10.48,7.0,64.46454937169983,28.82,Residential,Split AC,19.85,180.6
48.45,15.0,9.09,18.45,Office,VRF,21.4,
22.97,4.0,36.68,10.09,Educational,Central AC,28.28,762.79
106.43,29.0,16.11,22.23,Educational,Rooftop Unit,18.47,2436.32
55.04,6.0,19.25,9.07,Office,Central AC,22.12,1272.45
142.59,32.0,30.61,19.54,Residential,Rooftop Unit,22.92,3489.88
102.34,32.0,25.18,6.15,Residential,Heat Pump,24.95,1210.39
75.45,13.0,5.0,16.49,Residential,Central AC,18.0,2165.41
71.17,20.0,27.12,16.93,Residential,Heat Pump,23.76,958.27
128.25,29.0,25.57,7.5,Office,Split AC,22.83,2562.32
35.42,9.0,16.35,21.39,Office,Split AC,19.77,717.24
24.23,2.0,9.12,,Office,Central AC,18.0,771.73
29.38,8.0,19.3,19.88,Office,Split AC,21.89,649.45
121.47,40.0,17.21,12.28,Residential,Split AC,19.23,2325.82
17.68,7.0,27.08,19.68,Commercial,Split AC,23.92,459.61
43.9,16.0,30.0,7.53,Office,Central AC,24.25,1509.09
139.44,10.0,19.13,5.5,Residential,VRF,20.55,1415.19
17.01,8.0,30.45,12.65,Hospital,Heat Pump,23.4,620.12
135.39,36.0,24.91,17.46,Commercial,Heat Pump,24.31,2034.5
24.92,1.0,35.97,12.4,Residential,Rooftop Unit,28.8,546.99
16.96,3.0,56.16799779404467,10.09,Educational,Central AC,23.17,347.54
23.94,4.0,29.92,5.98,Hospital,Rooftop Unit,28.47,1085.43
-28.558002273859962,13.0,21.42,24.81,Educational,Split AC,25.75,618.88
179.24,28.0,27.13,17.4,Educational,Split AC,24.41,2600.59
77.37,10.0,17.42,24.2,Commercial,VRF,18.1,1098.25
114.66,16.0,33.93,16.17,Commercial,VRF,24.82,3323.3
55.74,8.0,24.52,30.0,Commercial,Central AC,25.85,
24.46,4.0,31.1,10.44,Educational,Central AC,25.41,719.73
35.7,15.0,6.28,23.78,Educational,Central AC,18.0,1114.85
77.2,19.0,17.29,0.6050769413664924,Residential,Split AC,20.96,8769.216542185963
30.68,17.0,22.43,17.02,Commercial,Heat Pump,21.83,768.47
33.09,12.0,41.54,11.64,Residential,VRF,24.2,1261.33
79.91,17.0,27.05,7.33,Residential,Split AC,24.38,1509.5
44.8,15.0,16.9,20.09,Residential,Rooftop Unit,18.0,991.94
29.04,1.0,17.17,10.08,Office,Rooftop Unit,18.51,433.51
74.6,12.0,44.34,,Commercial,VRF,23.48,2206.35
48.93,16.0,30.55,16.25,Office,Split AC,,1249.44
40.34,11.0,32.92,11.16,Commercial,VRF,26.54,1174.39
17.29,4.0,25.81,12.03,Commercial,Split AC,27.0,401.69
17.14,2.0,28.03,19.07,Office,VRF,25.2,234.92
14.38,3.0,18.12,12.56,Office,Central AC,20.25,295.22
214.26,35.0,22.43,7.36,Educational,Heat Pump,24.01,3075.32
130.94,31.0,19.09,11.86,Residential,Heat Pump,21.29,1604.17
44.44,12.0,31.73,20.95,Residential,,26.34,1161.74
63.42,18.0,30.89,9.12,Hospital,Heat Pump,23.51,2020.49
35.98,5.0,24.06,14.23,Hospital,Central AC,23.19,865.54
233.81,43.0,19.33,9.75,Office,Split AC,20.76,3772.8
87.91,20.0,35.33,14.87,Hospital,Split AC,27.5,4196.52
208.5,27.0,20.16,15.0,Office,Central AC,20.49,3881.22
25.85,7.0,38.86,30.0,Office,Split AC,26.59,541.36
58.11,8.0,33.7,16.81,Commercial,VRF,21.31,1519.7
41.63,12.0,12.61,20.85,Commercial,Split AC,18.99,1088.76
169.68,26.0,16.53,11.36,Commercial,VRF,19.65,3697.64
75.11,15.0,58.34832544399018,8.36,Commercial,Split AC,22.64,1498.61
